city,price,price_per_m2,area_m2,rooms,floor,neighborhood,sub_neighborhood,is_private_owner,url
Poznań,854560.0,14000.0,61.04,3.0,6.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/osiedle-goplana-mieszkanie-3-pok-g1-70-ID4wEIb
Poznań,684285.0,10500.0,65.17,3.0,2.0,Grunwald,Junikowo,False,https://www.otodom.pl/pl/oferta/grunwald-park-mieszkanie-3-pok-8h-20-ID4pAJ8
Poznań,858672.0,14400.0,59.63,1.0,0.0,Wilda,Wilda,False,https://www.otodom.pl/pl/oferta/dolna-gorna-wilda-a-01-ID4yUt8
Poznań,465588.0,10800.0,43.11,2.0,1.0,Stare Miasto,Piątkowo,False,https://www.otodom.pl/pl/oferta/2-pokojowe-43-11-m2-z-tarasem-piatkowo-gotowe-do-odbioru-ID4Ac0r
Poznań,550000.0,8828.0,62.3,3.0,3.0,Stare Miasto,Piątkowo,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-os-chrobrego-bezposrednio-przy-parku-ID4z6OX
Poznań,775000.0,14091.0,55.0,3.0,2.0,Stare Miasto,Stare Miasto,True,https://www.otodom.pl/pl/oferta/stary-rynek-cisza-rzadkosc-w-tej-lokalizacji-samo-serce-miasta-ID4ADI2
Poznań,660781.0,12700.0,52.03,2.0,3.0,Stare Miasto,Naramowice,False,https://www.otodom.pl/pl/oferta/0-prowizji-52-03-m-2-pokoje-2-miejsca-postojowe-ID4AeIy
Poznań,490000.0,7122.0,68.8,2.0,2.0,Wilda,Dębiec,False,https://www.otodom.pl/pl/oferta/dla-pary-z-wyobraznia-ktora-zrobi-po-swojemu-ID4ATHy
Poznań,579235.0,12174.0,47.58,2.0,1.0,Grunwald,Łazarz,False,https://www.otodom.pl/pl/oferta/2-pokojowe-po-remoncie-z-wyposazeniem-lazarz-parking-ID4A4we
Poznań,755000.0,16160.0,46.72,2.0,6.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/widokowy-apartament-z-luksusowym-tarasem-32m2-ID4ATG0
Poznań,750000.0,12821.0,58.5,2.0,2.0,Wilda,Wilda,False,https://www.otodom.pl/pl/oferta/wiosna-2026-w-swoim-mieszkaniu-2-pok-z-balkonem-ID4zyA9
Poznań,699000.0,10480.0,66.7,4.0,7.0,Grunwald,os. Mikołaja Kopernika,False,https://www.otodom.pl/pl/oferta/atrakcyjne-przestronne-4-pokoje-ID4Abj0
Poznań,565000.0,11970.0,47.2,3.0,,Jeżyce,Winiary,True,https://www.otodom.pl/pl/oferta/3-pokoje-bonin-winiary-do-zamieszkania-ID4ADEG
Poznań,515000.0,10819.0,47.6,3.0,3.0,Stare Miasto,Winogrady,True,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-47-6m2-bezposrednio-od-zaraz-stan-b-dobry-ID4ATFs
Poznań,570000.0,9934.0,57.38,3.0,2.0,Grunwald,Łazarz,False,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4AKFH
Poznań,425000.0,11577.0,36.71,1.0,1.0,Jeżyce,Strzeszyn,True,https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-z-widokiem-na-zielen-bezposrednio-ID4xWUM
Poznań,397000.0,14516.0,27.35,1.0,5.0,Grunwald,Raszyn,True,https://www.otodom.pl/pl/oferta/kawalerka-z-aneksem-kuchennym-i-duzym-balkonem-bezposrednio-grunwald-ID4ATDa
Poznań,429000.0,8938.0,48.0,2.0,0.0,Wilda,os. Dębina,False,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-os-debina-ID4ATD2
Poznań,690000.0,13800.0,50.0,2.0,2.0,Nowe Miasto,Główna,False,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-dwa-balkony-winda-nowe-miasto-ID4AhWs
Poznań,2193490.0,19999.0,109.68,3.0,2.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/historia-i-klasa-ul-krysiewicza-zelazko-ID4yyyq
Poznań,1050000.0,13092.0,80.2,3.0,1.0,Grunwald,Świt,True,https://www.otodom.pl/pl/oferta/mieszkanie-sloneczne-z-duzym-balkonem-ID4ATAG
Poznań,540000.0,14795.0,36.5,2.0,7.0,Wilda,Wilda,True,https://www.otodom.pl/pl/oferta/mieszkanie-m2-z-miejscem-parkingowym-w-cenie-ID4r0tQ
Poznań,1249000.0,14429.0,86.56,4.0,3.0,Jeżyce,Podolany,True,https://www.otodom.pl/pl/oferta/apartament-premium-86m-sloneczny-wysoki-standard-podolany-ID4zDbh
Poznań,1100000.0,15585.0,70.58,3.0,1.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/topowa-lokalizacja-balkon-nowe-budownictwo-ID4vYHy
Poznań,525000.0,15043.0,34.9,1.0,3.0,Grunwald,Junikowo,True,https://www.otodom.pl/pl/oferta/mieszkanie-z-miejscem-postojowym-na-zamknietym-osiedlubez-posrednikow-ID4ATAl
Poznań,945000.0,17867.0,52.89,2.0,5.0,Nowe Miasto,os. Warszawskie,True,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-ul-krancowa-60-ID4AIcT
Poznań,579000.0,10457.0,55.37,2.0,0.0,Wilda,Wilda,False,https://www.otodom.pl/pl/oferta/klimatyczne-rozkladowe-55-m-z-parkingiem-ID4AHdG
Poznań,1099000.0,10467.0,105.0,2.0,3.0,Nowe Miasto,os. Warszawskie,False,https://www.otodom.pl/pl/oferta/dwupoziomowy-taras-klimatyzacja-ID4xMx9
Poznań,989000.0,16763.0,59.0,3.0,2.0,Wilda,Wilda,True,https://www.otodom.pl/pl/oferta/3-pokoje-59-m-wilda-klima-garaz-wysoki-standard-ID4ATzi
Poznań,580000.0,14515.0,39.96,2.0,2.0,Nowe Miasto,Komandoria,False,https://www.otodom.pl/pl/oferta/rodzinna-malta-mieszkanie-2-pok-b12-ID4rga0
Poznań,767273.0,9190.0,83.49,4.0,5.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/ostatnie-4pok-83m2-dwustronne-z-duzym-tarasem-na-zachod-slonca-ID4AiPq
Poznań,1190000.0,13860.0,85.86,3.0,1.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/centrum-stare-miasto-ciche-os-zamkniete-ID4Afac
Poznań,1089000.0,16015.0,68.0,3.0,4.0,Stare Miasto,Winogrady,True,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-winogrady-wilczak-widok-na-warte-ID4zJvS
Poznań,720767.0,20910.0,34.47,1.0,3.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/apartament-inwestycyjny-roi-6-7-5-ID4zTWI
Poznań,595000.0,9268.0,64.2,4.0,4.0,Jeżyce,Winiary,False,https://www.otodom.pl/pl/oferta/nowosc-mieszkanie-4-pokojowe-solacz-winiary-ID4AyrR
Poznań,463482.0,11769.0,39.38,2.0,0.0,Nowe Miasto,os. Warszawskie,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-ogrodek-bezposrednio-ID4AF1Y
Poznań,558934.0,10100.0,55.34,3.0,1.0,Jeżyce,os. Lotników Wielkopolskich,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4ul34
Poznań,825000.0,15027.0,54.9,2.0,1.0,Nowe Miasto,Łacina,True,https://www.otodom.pl/pl/oferta/54-90m2-katowicka-ataner-ID4AqAm
Poznań,934586.0,11290.0,82.78,5.0,3.0,Grunwald,Kasztelanów,False,https://www.otodom.pl/pl/oferta/z-widokiem-na-las-5-pokojowe-gotowe-do-odbioru-ptasia28-83-m2-ID4ySJk
Poznań,500167.0,22249.0,22.48,1.0,3.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/inwestycja-w-centrum-poznania-roi-6-7-5-ID4zTEl
Poznań,959000.0,18337.0,52.3,2.0,9.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/apartament-w-centrum-panoramiczny-widok-ID4zwuE
Poznań,1169796.0,26460.0,44.21,2.0,7.0,Stare Miasto,Stare Miasto,False,https://www.otodom.pl/pl/oferta/stary-rynek-antresola-ID4z9Ja
Poznań,580000.0,11048.0,52.5,3.0,1.0,Nowe Miasto,Rataje,False,https://www.otodom.pl/pl/oferta/okazja-piekne-nowe-3-pokoje-klucze-2q-2026-ID4AcJR
Poznań,494641.0,12061.0,41.01,2.0,2.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/piekne-2-pokojowe-mieszkanie-balkon-klucze-maj-ID4ARf8
Poznań,499900.0,12818.0,39.0,2.0,3.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/twoje-wymarzone-2-pokoje-z-duzym-balkonem-klucze-2q-2026-ID4ASQi
Poznań,685261.0,11427.0,59.97,3.0,3.0,Grunwald,Kasztelanów,False,https://www.otodom.pl/pl/oferta/gotowe-3-pokojowe-150-metrow-od-lasku-marcelinskiego-poznan-ID4Alsx
Poznań,1284300.0,16348.0,78.56,3.0,2.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/kamienica-garbary-ID4vYV4
Poznań,638599.0,15500.0,41.2,1.0,1.0,Stare Miasto,Stare Miasto,False,https://www.otodom.pl/pl/oferta/0-prowizji-stary-rynek-inwestycja-6-22-roi-ID4zaCj
Poznań,649000.0,12457.0,52.1,3.0,3.0,Grunwald,Pogodno,False,https://www.otodom.pl/pl/oferta/stylowe-3-pokoje-po-totalnym-remoncie-balkon-grunwald-ID4ATbB
Poznań,644000.0,14000.0,46.0,2.0,1.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/2-pokoje-stare-miasto-46-m2-ID4AN6d
Poznań,940000.0,17248.0,54.5,2.0,4.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/wyjatkowe-klimatyczne-2-pokoje-w-kamienicy-z-win-ID4zxF8
Poznań,1569000.0,16010.0,98.0,2.0,2.0,Wilda,Wilda,False,https://www.otodom.pl/pl/oferta/paryski-szyk-w-sercu-wildy-marmur-i-lity-dab-ID4ycab
Poznań,810000.0,17234.0,47.0,2.0,3.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/piekne-dwupokojowe-mieszkanie-w-kamienicy-z-winda-ID4ATw2
Poznań,975000.0,16514.0,59.04,3.0,5.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/unikatowy-apartament-ostatnie-pietro-ID4zVA3
Poznań,615000.0,9476.0,64.9,3.0,2.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-osobna-kuchnia-balkon-ID4A4Kx
Poznań,495000.0,10020.0,49.4,2.0,,Nowe Miasto,Rataje,True,https://www.otodom.pl/pl/oferta/bez-posrednikow-jasne-2-pokojowe-widok-rataje-os-jagiellonskie-ID4ATuw
Poznań,940000.0,20198.0,46.54,2.0,5.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/apartament-design-ostatnie-pietro-premium-ID4xTpv
Poznań,699000.0,10623.0,65.8,3.0,1.0,Stare Miasto,Naramowice,False,https://www.otodom.pl/pl/oferta/komfortowe-m3-balkon-klimatyzacja-garaz-blisko-tramwaju-i-natury-ID4ATtW
Poznań,714900.0,11402.0,62.7,4.0,2.0,Stare Miasto,Piątkowo,True,https://www.otodom.pl/pl/oferta/bezposrednio-4-pok-63m2-balkon-os-sobieskiego-bez-prowizji-ID4ATtQ
Poznań,849999.0,14612.0,58.17,2.0,3.0,Wilda,Wilda,False,https://www.otodom.pl/pl/oferta/apartament-2-pokoje-58-m2-wilda-74-ID4AvGH
Poznań,679000.0,13914.0,48.8,2.0,6.0,Stare Miasto,Winiary,False,https://www.otodom.pl/pl/oferta/piatkowska-84-ataner-2006-6p-8-klimatyzacja-balkon-zachod-widok-ID4ATtF
Poznań,575165.0,14025.0,41.01,2.0,2.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-bezposrednio-ID4vIdn
Poznań,629000.0,14530.0,43.29,2.0,0.0,Nowe Miasto,Zieliniec,False,https://www.otodom.pl/pl/oferta/apartament-nad-jeziorem-mlyn-nad-cybina-2-pok-poznan-ul-sarnia-2-ID4Ajso
Poznań,1950052.0,18036.0,108.12,4.0,5.0,Stare Miasto,Stare Miasto,False,https://www.otodom.pl/pl/oferta/0-prowizji-apartament-premium-stary-rynek-ID4zaxx
Poznań,766295.0,9244.0,82.9,3.0,1.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/3-pok-2-balkony-garderoba-osobne-wc-tramwaj-winogrady-0-ID4ATt4
Poznań,1390000.0,18876.0,73.64,3.0,0.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/nowoczesne-taras-2-m-ca-parkingowe-ID4yJhj
Poznań,757471.0,8548.0,88.61,3.0,0.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/3-pok-2-ogrodki-zachodni-salon-przy-tramwaju-winogrady-0-ID4ATsS
Poznań,482200.0,11810.0,40.83,2.0,1.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/ustawne-tanie-mp-w-hali-garazowej-gotowe-do-odbioru-tramwaj-2-minut-ID4AI96
Poznań,736217.0,9639.0,76.38,3.0,0.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/3-pok-z-duzym-salonem-2-ogrodki-przy-tramwaju-winogrady-0-ID4ATsH
Poznań,1850000.0,19681.0,94.0,4.0,3.0,Stare Miasto,Centrum,True,https://www.otodom.pl/pl/oferta/luksusowy-apartament-94-m-solna-6-jems-architekci-4-pokoje-ID4ATsz
Poznań,2154680.0,22000.0,97.94,3.0,7.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/0-prowizji-apartementy-pod-wynajem-6-7-5-roi-ID4zVA2
Poznań,579000.0,9104.0,63.6,3.0,4.0,Stare Miasto,Piątkowo,False,https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-gotowe-super-lokalizacja-ID4w8Vg
Poznań,490000.0,12201.0,40.16,2.0,2.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/cesja-umowy-deweloperskiej-winogrady-2026-2-pok-z-m-postojowym-ID4A03X
Poznań,710000.0,13733.0,51.7,2.0,1.0,Wilda,Dębiec,False,https://www.otodom.pl/pl/oferta/stylowe-dwupoziomowe-mieszaknie-premium-z-tarasem-ID4AKpo
Poznań,799000.0,9489.0,84.2,4.0,0.0,Nowe Miasto,os. Przemysława,False,https://www.otodom.pl/pl/oferta/nowa-cena-balkon-duza-piwnica-osobna-kuchnia-ID4ykQM
Poznań,481394.0,11690.0,41.18,2.0,1.0,Grunwald,Kasztelanów,False,https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-ustawne-jasne-dwustronne-lasek-marcelinski-obok-ID4AGBO
Poznań,859000.0,14800.0,58.04,3.0,2.0,Jeżyce,os. Lotników Wielkopolskich,False,https://www.otodom.pl/pl/oferta/elegancki-apartament-3-pokoje-nowe-ogrody-ID4AvZl
Poznań,2502329.0,23144.0,108.12,4.0,5.0,Stare Miasto,Stare Miasto,False,https://www.otodom.pl/pl/oferta/unikalny-apartament-z-widokiem-na-ratusz-ID4AR1O
Poznań,459000.0,9406.0,48.8,2.0,,Nowe Miasto,Chartowo,False,https://www.otodom.pl/pl/oferta/2-pokoje-rataje-chartowo-os-rusa-malta-ID4AIYG
Poznań,589950.0,12552.0,47.0,2.0,5.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-winogrady-brak-prowizji-ID4AwGf
Poznań,539950.0,12272.0,44.0,2.0,3.0,Grunwald,Raszyn,False,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-grunwald-brak-prowizji-ID4AwFS
Poznań,574000.0,12213.0,47.0,2.0,0.0,Stare Miasto,Naramowice,False,https://www.otodom.pl/pl/oferta/mieszkanie-47-m-na-parterze-z-balkonem-naramowice-ID4z4dr
Poznań,1349000.0,20439.0,66.0,3.0,1.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/jezyce-10-m-taras-2-lazienki-ochrona-24h-2-klimy-bez-2-pcc-ID4ATqb
Poznań,430000.0,11436.0,37.6,2.0,0.0,Nowe Miasto,Rataje,True,https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-rataje-os-jagiellonskie-parter-ID4ATpO
Poznań,430000.0,8958.0,48.0,2.0,5.0,Jeżyce,Winiary,False,https://www.otodom.pl/pl/oferta/48-m2-od-reki-osobna-kuchnia-ID4AiWr
Poznań,399900.0,12118.0,33.0,2.0,4.0,Grunwald,Łazarz,False,https://www.otodom.pl/pl/oferta/mieszkanie-na-start-lub-na-inwestycje-ID4AHDD
Poznań,949900.0,16111.0,58.96,2.0,1.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/inwestycyjny-dwupak-2-x-kawalerka-ID4AuZ2
Poznań,956143.0,13373.0,71.5,3.0,6.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-71m2-balkon-ID4unYE
Poznań,429000.0,11000.0,39.0,1.0,3.0,Nowe Miasto,Św. Roch,False,https://www.otodom.pl/pl/oferta/rataje-na-miasteczku-malta-warta-politechnika-awf-itp-ID4ATpm
Poznań,749000.0,15227.0,49.19,2.0,3.0,Grunwald,Raszyn,True,https://www.otodom.pl/pl/oferta/grunwald-widok-na-park-nowe-budownictwo-bez-posrednikow-ID4AFNu
Poznań,685000.0,10224.0,67.0,3.0,,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/3-pok-niezalezne-winogrady-balkon-pestka-os-zwyciestwa-ID4ATph
Poznań,750000.0,14151.0,53.0,2.0,4.0,Nowe Miasto,Główna,False,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-smolna-budimex-balkon-klimatyzacja-ID4ALqe
Poznań,,,44.41,2.0,1.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-loggia-bez-prowizji-ID4yOw6
Poznań,528493.0,10300.0,51.31,3.0,2.0,Jeżyce,os. Lotników Wielkopolskich,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4ul31
Poznań,897000.0,13250.0,67.7,3.0,3.0,Grunwald,Górczyn,True,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-garazem-i-komorka-ul-krauthofera-ID4vVSm
Poznań,1553812.0,31860.0,48.77,2.0,5.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-2-tarasy-bez-prowizji-ID4zeHo
Poznań,,,58.63,3.0,0.0,Stare Miasto,Piątkowo,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-ogrodek-bezposrednio-ID4ugQy
Poznań,,,65.07,3.0,0.0,Stare Miasto,Piątkowo,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-ogrodek-bez-prowizji-ID4yTCE
Poznań,1179000.0,15272.0,77.2,4.0,1.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/przestronny-4-pokojowy-apartament-na-jezycach-2-balkony-ID4AMQS
Poznań,732527.0,9999.0,73.26,4.0,0.0,Jeżyce,Strzeszyn,False,https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-mieszkanie-4-pok-22-6-ID4uaAd
Poznań,606800.0,10351.0,58.62,3.0,1.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-2-balkony-ID4umzX
Poznań,1434742.0,18943.0,75.74,3.0,0.0,Stare Miasto,Centrum,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-75m2-taras-bez-posrednikow-ID4zeIl
Poznań,547300.0,10913.0,50.15,3.0,2.0,Grunwald,Junikowo,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-50m2-balkon-ID4uWWL
Poznań,934586.0,11290.0,82.78,5.0,3.0,Grunwald,Kasztelanów,False,https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-82m2-balkon-bezposrednio-ID4ukj0
Poznań,735643.0,9425.0,78.05,3.0,1.0,Stare Miasto,Umultowo,False,https://www.otodom.pl/pl/oferta/osiedle-zagajnik-mieszkanie-3-pok-49-b-ID4wuAz
Poznań,1054000.0,11333.0,93.0,4.0,3.0,Stare Miasto,Naramowice,False,https://www.otodom.pl/pl/oferta/4-pokoje-2-balkony-miejsce-post-naramowice-ID4ATot
Poznań,439000.0,12027.0,36.5,2.0,0.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/sprawdz-2pok-36m-ogrodek-50-mgotowe-ID4ATok
Poznań,446148.0,12240.0,36.45,2.0,0.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/ogrodek-az-60m-2pok-36m-odbierz-klucze-teraz-ID4ATol
Poznań,466000.0,11630.0,40.07,2.0,1.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/gotowe-2pok-40-m-balkon-zachodmp-w-hali-ID4ATom
Poznań,430861.0,11965.0,36.01,2.0,1.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/pierwsze-m-36m-2pok-balkon-blisko-centrum-ID4ATon
Poznań,449300.0,12310.0,36.5,2.0,0.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/gotowe-2pok-36-m-ogrodek-63-m-zachod-sprawdz-ID4AToj
Poznań,799000.0,13433.0,59.48,3.0,3.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/wykonczone-3pok-60m2-zamieszkaj-juz-teraz-ID4AToi
Poznań,619000.0,9538.0,64.9,4.0,0.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/4-pokoje-winogrady-os-zwyciestwa-balkon-niski-blok-ID4ATo8
Poznań,910520.0,13922.0,65.4,3.0,6.0,Grunwald,Łazarz,False,https://www.otodom.pl/pl/oferta/piekny-widok-3-pok-w-cenie-miejsce-postojowe-i-komorka-lok-hit-ID4A1e9
Poznań,685261.0,11490.0,59.64,3.0,3.0,Grunwald,Kasztelanów,False,https://www.otodom.pl/pl/oferta/najtansze-3-pokoje-przy-lasku-marcelinskim-gotowe-od-reki-ID4ATnn
Poznań,558000.0,11723.0,47.6,3.0,3.0,Stare Miasto,Winogrady,False,https://www.otodom.pl/pl/oferta/os-przyjazni-3-pokoje-po-remoncie-ID4AMqr
Poznań,659000.0,13286.0,49.6,2.0,2.0,Stare Miasto,Naramowice,False,https://www.otodom.pl/pl/oferta/ul-blazeja-2-pokoje-po-remoncie-ID4AOKu
Poznań,535453.0,12590.0,42.53,2.0,2.0,Grunwald,Kasztelanów,False,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-z-widokiem-na-enea-stadion-las-marcelinski-150-m-ID4ATmR
Poznań,485000.0,11098.0,43.7,2.0,2.0,Nowe Miasto,Żegrze,False,https://www.otodom.pl/pl/oferta/piekne-2-pokoje-balkon-mozliwosc-osobnej-kuchni-ID4Ahuv
Poznań,506629.0,12071.0,41.97,2.0,1.0,Stare Miasto,Szeląg,False,https://www.otodom.pl/pl/oferta/duzy-salon-ustawne-2-pokoje-z-balkonem-ID4AKv0
Poznań,2300000.0,18947.0,121.39,5.0,5.0,Wilda,Wilda,False,https://www.otodom.pl/pl/oferta/penthouse-121m2-duzy-salon-taras-na-dachu-jacuzzi-ID4y69w
Poznań,686000.0,10889.0,63.0,3.0,1.0,Nowe Miasto,Rataje,False,https://www.otodom.pl/pl/oferta/duzy-taras-12m2-panorama-3-pokoje-ID4AcKl
Poznań,475000.0,14584.0,32.57,2.0,1.0,Grunwald,Łazarz,False,https://www.otodom.pl/pl/oferta/ul-kolejowa-lazarz-1-pietro-32-51-m-ID4zXu5
Poznań,481394.0,11690.0,41.18,2.0,1.0,Grunwald,Kasztelanów,False,https://www.otodom.pl/pl/oferta/najtansze-2-pokoje-dostepne-od-reki-przy-lesie-marcelinskim-promocja-ID4ATms
Poznań,726419.0,9547.0,76.09,3.0,1.0,Stare Miasto,Umultowo,False,https://www.otodom.pl/pl/oferta/osiedle-zagajnik-mieszkanie-3-pok-32-b-ID4y31Z
Poznań,429000.0,11289.0,38.0,2.0,1.0,Nowe Miasto,os. Warszawskie,True,https://www.otodom.pl/pl/oferta/bezposrednio-sprzedam-2-pokojowe-mieszkanie-nad-malta-w-poznaniu-ID4AM69
Poznań,549000.0,11414.0,48.1,2.0,4.0,Jeżyce,Winiary,True,https://www.otodom.pl/pl/oferta/przestronne-2-pokojowe-mieszkanie-z-balkonem-w-poznaniu-ul-turkusowa-ID4AM6b
Poznań,439000.0,9108.0,48.2,3.0,9.0,Wilda,Dębiec,False,https://www.otodom.pl/pl/oferta/debiec-mieszkanie-3-pokoje-balkon-do-aranzacji-ID4A62K
Poznań,1297000.0,16844.0,77.0,3.0,,Stare Miasto,Piątkowo,True,https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-panoramicznym-widokiem-z-12go-pietra-na-miasto-ID4AiJF
Poznań,439000.0,11865.0,37.0,1.0,2.0,Nowe Miasto,Żegrze,False,https://www.otodom.pl/pl/oferta/mieszkanie-1-pokojowe-z-balkonem-w-poznaniu-ID4ATkP
Poznań,1169000.0,15099.0,77.42,4.0,1.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/narozny-apartament-marzen-na-nowym-osiedlu-jezyce-ID4ASaO
Poznań,979000.0,13731.0,71.3,4.0,3.0,Grunwald,Marcelin,False,https://www.otodom.pl/pl/oferta/apartament-marzen-przy-lasku-na-grunwaldzie-ID4AA40
Poznań,461374.0,11543.0,39.97,2.0,5.0,Nowe Miasto,Żegrze,False,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-duzy-balkon-hala-garazowa-blisko-tramwaju-ID4AP4o
Poznań,633574.0,10810.0,58.61,3.0,5.0,Nowe Miasto,Franowo,False,https://www.otodom.pl/pl/oferta/komfortowe-3-pokoje-balkon-8-5-m-swietny-uklad-ID4AS0w
Poznań,619000.0,13604.0,45.5,2.0,0.0,Jeżyce,Ogrody,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-garderoba-po-generalnym-remoncie-wyposazone-ID4AEwd
Poznań,999000.0,17206.0,58.06,3.0,4.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/apartament-premium-z-widokiem-na-dziedziniec-przy-rynku-jezyckim-ID4ABjK
Poznań,810000.0,17234.0,47.0,2.0,3.0,Jeżyce,Jeżyce,False,https://www.otodom.pl/pl/oferta/sliczne-klimatyczne-2-pokojowe-na-jezycach-ID4zCMI
Poznań,889858.0,14240.0,62.49,3.0,5.0,Jeżyce,Podolany,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-taras-bez-prowizji-ID4w3kj
Poznań,935000.0,13582.0,68.84,3.0,1.0,Grunwald,Marcelin,False,https://www.otodom.pl/pl/oferta/bajeczny-apartament-blisko-lasku-idealny-dla-pary-ID4AA2l
Poznań,519900.0,11827.0,43.96,2.0,0.0,Grunwald,os. ks. Jerzego Popiełuszki,False,https://www.otodom.pl/pl/oferta/kameralna-willa-na-grunwaldzie-2-pokoje-klucze-od-zaraz-ID4ACHg
Poznań,604900.0,9320.0,64.9,4.0,3.0,Stare Miasto,Winogrady,True,https://www.otodom.pl/pl/oferta/4-pokoje-na-os-wichrowe-wzgorze-po-kapitalnym-remoncie-ID4AHZA
